Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Coverage subscore,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Openness subscore,Overall score
2017,Eastern Africa,AFE,Djibouti,DJI,Social statistics subscore,38.9,22.2,27.8,11.1,0,20,27.8,66.7,33.3,33.3,0,32.2,26.1
2017,Eastern Africa,AFE,Djibouti,DJI,National accounts,50,50,50,0,0,37.5,0,100,50,50,0,40,38.9
2017,Eastern Africa,AFE,Djibouti,DJI,Labor ,50,0,0,0,0,10,0,100,50,50,0,40,25
2017,Eastern Africa,AFE,Djibouti,DJI,Price indexes,50,50,50,0,0,30,0,100,0,50,0,30,30
2017,Eastern Africa,AFE,Djibouti,DJI,Government finance,100,50,100,0,0,62.5,0,100,50,50,0,40,50
2017,Eastern Africa,AFE,Djibouti,DJI,Money & banking,50,50,50,0,0,50,0,100,50,0,0,30,37.5
2017,Eastern Africa,AFE,Djibouti,DJI,International trade,50,50,50,0,0,50,0,100,0,50,0,30,37.5
2017,Eastern Africa,AFE,Djibouti,DJI,Balance of payments,100,50,100,0,0,83.3,0,100,50,50,0,40,56.3
2017,Eastern Africa,AFE,Djibouti,DJI,Economic & financial statistics subscore,64.3,42.9,57.1,0,0,42.6,0,100,35.7,42.9,0,35.7,38.7
2017,Eastern Africa,AFE,Djibouti,DJI,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Djibouti,DJI,Resource use,50,50,50,0,0,30,50,100,50,50,0,50,40
2017,Eastern Africa,AFE,Djibouti,DJI,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Djibouti,DJI,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Djibouti,DJI,Built environment,100,0,0,0,0,20,50,100,50,50,0,50,35
2017,Eastern Africa,AFE,Djibouti,DJI,Environment subscore,30,10,10,0,0,10,20,40,20,20,0,20,15
2017,Eastern Africa,AFE,Djibouti,DJI,All Categories,44.4,25,31.6,4.3,0,22.7,15.9,68.9,29.7,32.1,0,29.3,26.1
2017,Eastern Africa,AFE,Ethiopia,ETH,Population & vital statistics,50,50,0,50,0,30,0,100,50,50,0,40,35
2017,Eastern Africa,AFE,Ethiopia,ETH,Education facilities,50,50,50,0,0,30,0,100,50,50,0,40,35
2017,Eastern Africa,AFE,Ethiopia,ETH,Education outcomes,50,50,50,0,0,30,0,100,50,50,0,40,35
2017,Eastern Africa,AFE,Ethiopia,ETH,Health facilities,100,100,100,100,0,80,0,100,0,50,0,30,55
2017,Eastern Africa,AFE,Ethiopia,ETH,Health outcomes,50,50,0,50,0,30,0,100,50,50,0,40,35
2017,Eastern Africa,AFE,Ethiopia,ETH,Reproductive health,100,50,50,50,0,50,0,100,50,50,0,40,45
2017,Eastern Africa,AFE,Ethiopia,ETH,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Ethiopia,ETH,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Ethiopia,ETH,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Ethiopia,ETH,Social statistics subscore,44.4,38.9,27.8,27.8,0,27.8,0,66.7,27.8,33.3,0,25.6,26.7
2017,Eastern Africa,AFE,Ethiopia,ETH,National accounts,50,50,50,0,0,37.5,0,100,50,50,0,40,38.9
2017,Eastern Africa,AFE,Ethiopia,ETH,Labor ,50,50,0,50,0,30,0,100,50,100,0,50,40
2017,Eastern Africa,AFE,Ethiopia,ETH,Price indexes,50,50,50,50,0,40,0,100,50,50,0,40,40
2017,Eastern Africa,AFE,Ethiopia,ETH,Government finance,100,50,50,0,0,50,0,100,0,50,0,30,38.9
2017,Eastern Africa,AFE,Ethiopia,ETH,Money & banking,100,100,100,0,0,100,0,100,50,50,0,40,62.5
2017,Eastern Africa,AFE,Ethiopia,ETH,International trade,50,50,50,0,0,50,0,100,50,50,0,40,43.8
2017,Eastern Africa,AFE,Ethiopia,ETH,Balance of payments,100,100,100,0,0,100,0,100,0,50,0,30,56.3
2017,Eastern Africa,AFE,Ethiopia,ETH,Economic & financial statistics subscore,71.4,64.3,57.1,25,0,53.7,0,100,35.7,57.1,0,38.6,45.2
2017,Eastern Africa,AFE,Ethiopia,ETH,Land use,50,50,50,0,0,30,0,100,0,50,0,30,30
2017,Eastern Africa,AFE,Ethiopia,ETH,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Ethiopia,ETH,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Ethiopia,ETH,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Ethiopia,ETH,Built environment,100,0,0,100,0,40,0,100,50,50,0,40,40
2017,Eastern Africa,AFE,Ethiopia,ETH,Environment subscore,30,10,10,20,0,14,0,40,10,20,0,14,14
2017,Eastern Africa,AFE,Ethiopia,ETH,All Categories,48.6,37.7,31.6,24.1,0,30,0,68.9,24.5,36.8,0,26,28
2017,Eastern Africa,AFE,Kenya,KEN,Population & vital statistics,50,50,50,50,50,50,0,100,0,50,0,30,40
2017,Eastern Africa,AFE,Kenya,KEN,Education facilities,50,50,50,0,0,30,0,100,0,50,0,30,30
2017,Eastern Africa,AFE,Kenya,KEN,Education outcomes,50,50,50,0,0,30,0,100,50,50,0,40,35
2017,Eastern Africa,AFE,Kenya,KEN,Health facilities,50,50,50,50,0,40,50,100,50,50,0,50,45
2017,Eastern Africa,AFE,Kenya,KEN,Health outcomes,50,50,50,50,0,40,0,100,0,100,0,40,40
2017,Eastern Africa,AFE,Kenya,KEN,Reproductive health,100,50,0,0,0,30,0,100,50,50,0,40,35
2017,Eastern Africa,AFE,Kenya,KEN,Gender statistics ,50,50,50,0,0,30,50,100,50,50,0,50,40
2017,Eastern Africa,AFE,Kenya,KEN,Crime & justice,50,50,50,50,50,50,0,100,0,50,0,30,40
2017,Eastern Africa,AFE,Kenya,KEN,Poverty & income,50,50,0,0,0,20,0,100,50,50,0,40,30
2017,Eastern Africa,AFE,Kenya,KEN,Social statistics subscore,55.6,50,38.9,22.2,11.1,35.6,11.1,100,27.8,55.6,0,38.9,37.2
2017,Eastern Africa,AFE,Kenya,KEN,National accounts,50,50,50,50,0,50,0,100,0,50,0,30,38.9
2017,Eastern Africa,AFE,Kenya,KEN,Labor ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Kenya,KEN,Price indexes,50,50,50,0,0,30,0,100,0,50,0,30,30
2017,Eastern Africa,AFE,Kenya,KEN,Government finance,100,100,100,50,0,87.5,50,100,50,50,0,50,66.7
2017,Eastern Africa,AFE,Kenya,KEN,Money & banking,100,100,100,0,0,100,0,100,0,100,0,40,62.5
2017,Eastern Africa,AFE,Kenya,KEN,International trade,50,50,50,0,0,50,0,100,0,50,0,30,37.5
2017,Eastern Africa,AFE,Kenya,KEN,Balance of payments,100,100,100,0,0,100,0,100,0,50,0,30,56.3
2017,Eastern Africa,AFE,Kenya,KEN,Economic & financial statistics subscore,64.3,64.3,64.3,25,0,53.7,7.1,85.7,7.1,50,0,30,40.3
2017,Eastern Africa,AFE,Kenya,KEN,Land use,50,50,50,50,0,40,0,100,0,50,0,30,35
2017,Eastern Africa,AFE,Kenya,KEN,Resource use,100,100,100,50,0,70,0,100,0,50,0,30,50
2017,Eastern Africa,AFE,Kenya,KEN,Energy use,50,50,50,0,0,30,0,100,0,50,0,30,30
2017,Eastern Africa,AFE,Kenya,KEN,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Kenya,KEN,Built environment,100,50,0,50,0,40,50,100,50,50,0,50,45
2017,Eastern Africa,AFE,Kenya,KEN,Environment subscore,60,50,40,30,0,36,10,80,10,40,0,28,32
2017,Eastern Africa,AFE,Kenya,KEN,All Categories,59.9,54.8,47.7,25.9,4.9,40.8,9.4,88.6,15,48.5,0,32.3,36.4
2017,Eastern Africa,AFE,Madagascar,MDG,Population & vital statistics,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Poverty & income,50,50,0,0,0,20,0,100,50,0,0,30,25
2017,Eastern Africa,AFE,Madagascar,MDG,Social statistics subscore,5.6,5.6,0,0,0,2.2,0,11.1,5.6,0,0,3.3,2.8
2017,Eastern Africa,AFE,Madagascar,MDG,National accounts,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Labor ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Price indexes,50,50,50,0,0,30,0,100,0,0,0,20,25
2017,Eastern Africa,AFE,Madagascar,MDG,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Money & banking,100,100,50,0,0,83.3,0,100,0,50,0,30,50
2017,Eastern Africa,AFE,Madagascar,MDG,International trade,100,100,50,0,0,83.3,0,100,0,50,0,30,50
2017,Eastern Africa,AFE,Madagascar,MDG,Balance of payments,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Economic & financial statistics subscore,35.7,35.7,21.4,0,0,24.1,0,42.9,0,14.3,0,11.4,16.9
2017,Eastern Africa,AFE,Madagascar,MDG,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Built environment,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,Environment subscore,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Madagascar,MDG,All Categories,13.8,13.8,7.1,0,0,7.5,0,18,1.9,4.8,0,4.9,6.2
2017,Eastern Africa,AFE,Malawi,MWI,Population & vital statistics,50,50,50,50,0,40,0,100,50,50,50,50,45
2017,Eastern Africa,AFE,Malawi,MWI,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Malawi,MWI,Education outcomes,50,0,0,0,0,10,100,100,100,50,0,70,40
2017,Eastern Africa,AFE,Malawi,MWI,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Malawi,MWI,Health outcomes,100,50,50,50,0,50,50,50,50,50,50,50,50
2017,Eastern Africa,AFE,Malawi,MWI,Reproductive health,100,50,50,50,0,50,50,100,50,50,50,60,55
2017,Eastern Africa,AFE,Malawi,MWI,Gender statistics ,50,50,50,0,0,30,0,100,0,50,50,40,35
2017,Eastern Africa,AFE,Malawi,MWI,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Malawi,MWI,Poverty & income,50,0,0,50,0,20,0,100,50,50,50,50,35
2017,Eastern Africa,AFE,Malawi,MWI,Social statistics subscore,44.4,22.2,22.2,22.2,0,22.2,22.2,61.1,33.3,33.3,27.8,35.6,28.9
2017,Eastern Africa,AFE,Malawi,MWI,National accounts,50,50,50,0,0,37.5,0,100,0,50,50,40,38.9
2017,Eastern Africa,AFE,Malawi,MWI,Labor ,100,50,100,50,0,60,50,50,0,50,50,40,50
2017,Eastern Africa,AFE,Malawi,MWI,Price indexes,50,50,50,0,0,30,50,100,50,50,50,60,45
2017,Eastern Africa,AFE,Malawi,MWI,Government finance,100,100,100,0,0,75,0,100,0,50,50,40,55.6
2017,Eastern Africa,AFE,Malawi,MWI,Money & banking,100,0,0,0,0,33.3,0,100,50,0,50,40,37.5
2017,Eastern Africa,AFE,Malawi,MWI,International trade,50,50,50,0,0,50,0,100,0,0,50,30,37.5
2017,Eastern Africa,AFE,Malawi,MWI,Balance of payments,100,50,100,0,0,83.3,0,100,0,0,50,30,50
2017,Eastern Africa,AFE,Malawi,MWI,Economic & financial statistics subscore,78.6,50,64.3,12.5,0,51.9,14.3,92.9,14.3,28.6,50,40,45.2
2017,Eastern Africa,AFE,Malawi,MWI,Land use,50,0,0,0,0,10,0,100,50,50,50,50,30
2017,Eastern Africa,AFE,Malawi,MWI,Resource use,50,50,50,0,0,30,100,0,50,50,50,50,40
2017,Eastern Africa,AFE,Malawi,MWI,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Malawi,MWI,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Malawi,MWI,Built environment,100,50,50,50,0,50,50,100,50,50,50,60,55
2017,Eastern Africa,AFE,Malawi,MWI,Environment subscore,40,20,20,10,0,18,30,40,30,30,30,32,25
2017,Eastern Africa,AFE,Malawi,MWI,All Categories,54.3,30.7,35.5,15.3,0,28.9,22.2,64.7,25.9,30.6,35.9,35.9,32.5
2017,Eastern Africa,AFE,Mauritius,MUS,Population & vital statistics,100,100,100,0,0,60,50,100,50,50,50,60,60
2017,Eastern Africa,AFE,Mauritius,MUS,Education facilities,50,50,50,0,0,30,100,50,50,50,50,60,45
2017,Eastern Africa,AFE,Mauritius,MUS,Education outcomes,50,50,50,0,0,30,50,50,50,100,50,60,45
2017,Eastern Africa,AFE,Mauritius,MUS,Health facilities,100,100,100,0,0,60,0,100,0,50,0,30,45
2017,Eastern Africa,AFE,Mauritius,MUS,Health outcomes,50,50,50,0,0,30,0,100,50,50,0,40,35
2017,Eastern Africa,AFE,Mauritius,MUS,Reproductive health,100,100,100,0,0,60,50,100,50,50,50,60,60
2017,Eastern Africa,AFE,Mauritius,MUS,Gender statistics ,50,50,50,0,0,30,50,50,50,50,50,50,40
2017,Eastern Africa,AFE,Mauritius,MUS,Crime & justice,100,100,50,0,0,50,100,50,50,100,50,70,60
2017,Eastern Africa,AFE,Mauritius,MUS,Poverty & income,50,50,0,0,0,20,0,100,50,100,50,60,40
2017,Eastern Africa,AFE,Mauritius,MUS,Social statistics subscore,72.2,72.2,61.1,0,0,41.1,44.4,77.8,44.4,66.7,38.9,54.4,47.8
2017,Eastern Africa,AFE,Mauritius,MUS,National accounts,100,100,100,0,0,75,100,0,50,100,50,60,66.7
2017,Eastern Africa,AFE,Mauritius,MUS,Labor ,100,100,100,0,0,60,100,100,0,0,50,50,55
2017,Eastern Africa,AFE,Mauritius,MUS,Price indexes,50,50,50,0,0,30,100,100,50,100,50,80,55
2017,Eastern Africa,AFE,Mauritius,MUS,Government finance,100,100,100,0,0,75,100,0,50,50,50,50,61.1
2017,Eastern Africa,AFE,Mauritius,MUS,Money & banking,100,100,100,0,0,100,100,50,50,50,50,60,75
2017,Eastern Africa,AFE,Mauritius,MUS,International trade,100,100,100,0,0,100,100,0,50,100,50,60,75
2017,Eastern Africa,AFE,Mauritius,MUS,Balance of payments,100,100,100,0,0,100,100,0,50,50,50,50,68.8
2017,Eastern Africa,AFE,Mauritius,MUS,Economic & financial statistics subscore,92.9,92.9,92.9,0,0,72.2,100,35.7,42.9,64.3,50,58.6,64.5
2017,Eastern Africa,AFE,Mauritius,MUS,Land use,100,50,50,0,0,40,100,100,50,50,50,70,55
2017,Eastern Africa,AFE,Mauritius,MUS,Resource use,100,100,100,0,0,60,100,100,50,50,50,70,65
2017,Eastern Africa,AFE,Mauritius,MUS,Energy use,100,100,100,0,0,60,100,100,50,100,50,80,70
2017,Eastern Africa,AFE,Mauritius,MUS,Pollution,100,100,100,0,0,60,100,100,50,100,50,80,70
2017,Eastern Africa,AFE,Mauritius,MUS,Built environment,100,0,0,50,0,30,100,100,50,0,50,60,45
2017,Eastern Africa,AFE,Mauritius,MUS,Environment subscore,100,70,70,10,0,50,100,100,50,60,50,72,61
2017,Eastern Africa,AFE,Mauritius,MUS,All Categories,88.4,78.4,74.7,3.9,0,53,81.5,71.2,45.8,63.7,46.3,61.7,57.5
2017,Eastern Africa,AFE,Mozambique,MOZ,Population & vital statistics,50,50,50,50,50,50,100,0,0,50,0,30,40
2017,Eastern Africa,AFE,Mozambique,MOZ,Education facilities,50,50,50,0,0,30,0,100,0,50,0,30,30
2017,Eastern Africa,AFE,Mozambique,MOZ,Education outcomes,50,50,50,0,0,30,0,100,0,50,0,30,30
2017,Eastern Africa,AFE,Mozambique,MOZ,Health facilities,100,100,100,100,0,80,0,100,0,50,0,30,55
2017,Eastern Africa,AFE,Mozambique,MOZ,Health outcomes,50,50,50,0,0,30,0,100,0,50,0,30,30
2017,Eastern Africa,AFE,Mozambique,MOZ,Reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Mozambique,MOZ,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Mozambique,MOZ,Crime & justice,50,50,50,50,0,40,0,100,0,50,0,30,35
2017,Eastern Africa,AFE,Mozambique,MOZ,Poverty & income,50,50,0,50,0,30,0,100,50,50,0,40,35
2017,Eastern Africa,AFE,Mozambique,MOZ,Social statistics subscore,44.4,44.4,38.9,27.8,5.6,32.2,11.1,66.7,5.6,38.9,0,24.4,28.3
2017,Eastern Africa,AFE,Mozambique,MOZ,National accounts,50,50,50,0,0,37.5,100,50,50,0,0,40,38.9
2017,Eastern Africa,AFE,Mozambique,MOZ,Labor ,50,50,50,50,0,40,0,100,0,50,0,30,35
2017,Eastern Africa,AFE,Mozambique,MOZ,Price indexes,50,50,50,0,0,30,100,0,0,0,0,20,25
2017,Eastern Africa,AFE,Mozambique,MOZ,Government finance,100,100,100,0,0,75,0,100,0,50,0,30,50
2017,Eastern Africa,AFE,Mozambique,MOZ,Money & banking,100,100,100,0,0,100,0,100,0,50,0,30,56.3
2017,Eastern Africa,AFE,Mozambique,MOZ,International trade,50,50,50,0,0,50,0,100,0,50,0,30,37.5
2017,Eastern Africa,AFE,Mozambique,MOZ,Balance of payments,100,100,100,0,0,100,0,100,0,50,0,30,56.3
2017,Eastern Africa,AFE,Mozambique,MOZ,Economic & financial statistics subscore,71.4,71.4,71.4,12.5,0,57.4,28.6,78.6,7.1,35.7,0,30,41.9
2017,Eastern Africa,AFE,Mozambique,MOZ,Land use,50,50,50,0,0,30,0,100,0,50,0,30,30
2017,Eastern Africa,AFE,Mozambique,MOZ,Resource use,100,100,100,0,0,60,0,100,0,50,0,30,45
2017,Eastern Africa,AFE,Mozambique,MOZ,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Mozambique,MOZ,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Mozambique,MOZ,Built environment,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Mozambique,MOZ,Environment subscore,30,30,30,0,0,18,0,40,0,20,0,12,15
2017,Eastern Africa,AFE,Mozambique,MOZ,All Categories,48.6,48.6,46.8,13.6,2.4,34.1,13.2,61.7,4.2,31.5,0,22.1,27.9
2017,Eastern Africa,AFE,Rwanda,RWA,Population & vital statistics,50,50,0,0,0,20,100,100,50,100,100,90,55
2017,Eastern Africa,AFE,Rwanda,RWA,Education facilities,50,50,50,50,0,40,50,50,50,50,100,60,50
2017,Eastern Africa,AFE,Rwanda,RWA,Education outcomes,100,100,100,50,0,70,50,100,50,50,100,70,70
2017,Eastern Africa,AFE,Rwanda,RWA,Health facilities,100,100,50,0,0,50,50,100,0,50,100,60,55
2017,Eastern Africa,AFE,Rwanda,RWA,Health outcomes,50,50,50,50,0,40,50,100,50,50,100,70,55
2017,Eastern Africa,AFE,Rwanda,RWA,Reproductive health,100,50,50,0,0,40,50,100,50,50,100,70,55
2017,Eastern Africa,AFE,Rwanda,RWA,Gender statistics ,100,50,50,0,0,40,50,100,50,50,100,70,55
2017,Eastern Africa,AFE,Rwanda,RWA,Crime & justice,50,50,50,50,0,40,100,100,50,50,100,80,60
2017,Eastern Africa,AFE,Rwanda,RWA,Poverty & income,50,50,0,0,0,20,100,100,50,50,100,80,50
2017,Eastern Africa,AFE,Rwanda,RWA,Social statistics subscore,72.2,61.1,44.4,22.2,0,40,66.7,94.4,44.4,55.6,100,72.2,56.1
2017,Eastern Africa,AFE,Rwanda,RWA,National accounts,50,50,50,0,0,37.5,50,100,0,50,100,60,50
2017,Eastern Africa,AFE,Rwanda,RWA,Labor ,50,50,50,0,0,30,50,100,50,50,100,70,50
2017,Eastern Africa,AFE,Rwanda,RWA,Price indexes,100,100,100,0,0,60,50,100,0,100,100,70,65
2017,Eastern Africa,AFE,Rwanda,RWA,Government finance,100,100,100,0,0,75,50,100,0,50,100,60,66.7
2017,Eastern Africa,AFE,Rwanda,RWA,Money & banking,100,100,50,0,0,83.3,50,100,0,50,100,60,68.8
2017,Eastern Africa,AFE,Rwanda,RWA,International trade,50,50,0,0,0,33.3,0,100,50,50,100,60,50
2017,Eastern Africa,AFE,Rwanda,RWA,Balance of payments,100,100,100,0,0,100,0,100,0,50,100,50,68.8
2017,Eastern Africa,AFE,Rwanda,RWA,Economic & financial statistics subscore,78.6,78.6,64.3,0,0,57.4,35.7,100,14.3,57.1,100,61.4,59.7
2017,Eastern Africa,AFE,Rwanda,RWA,Land use,50,50,50,0,0,30,50,100,50,50,100,70,50
2017,Eastern Africa,AFE,Rwanda,RWA,Resource use,100,100,50,50,0,60,50,100,0,50,100,60,60
2017,Eastern Africa,AFE,Rwanda,RWA,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Eastern Africa,AFE,Rwanda,RWA,Pollution,50,50,50,0,0,30,100,100,50,100,100,90,60
2017,Eastern Africa,AFE,Rwanda,RWA,Built environment,100,50,50,50,50,60,50,100,0,50,100,60,60
2017,Eastern Africa,AFE,Rwanda,RWA,Environment subscore,60,50,40,20,10,36,50,80,20,50,80,56,46
2017,Eastern Africa,AFE,Rwanda,RWA,All Categories,70.3,63.2,49.6,16.4,4.4,43.4,50.8,91.5,26.2,54.2,93.3,63.2,53.7
2017,Eastern Africa,AFE,Seychelles,SYC,Population & vital statistics,50,0,0,50,0,25,0,100,50,50,0,40,33.3
2017,Eastern Africa,AFE,Seychelles,SYC,Education facilities,50,50,50,0,0,37.5,0,100,0,50,0,30,33.3
2017,Eastern Africa,AFE,Seychelles,SYC,Education outcomes,50,50,50,0,0,37.5,50,100,50,50,0,50,44.4
2017,Eastern Africa,AFE,Seychelles,SYC,Health facilities,100,100,100,0,0,75,0,100,0,50,0,30,50
