Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Coverage subscore,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Openness subscore,Overall score
2016,Eastern Africa,AFE,Djibouti,DJI,Social statistics subscore,43.8,31.3,25,12.5,0,22.5,37.5,75,37.5,0,0,30,26.3
2016,Eastern Africa,AFE,Djibouti,DJI,National accounts,50,50,50,0,0,37.5,0,100,0,0,0,20,27.8
2016,Eastern Africa,AFE,Djibouti,DJI,Labor ,100,50,0,50,0,40,0,100,0,100,0,40,40
2016,Eastern Africa,AFE,Djibouti,DJI,Price indexes,50,50,50,0,0,30,50,100,50,50,0,50,40
2016,Eastern Africa,AFE,Djibouti,DJI,Government finance,100,100,100,0,0,75,0,100,0,0,0,20,44.4
2016,Eastern Africa,AFE,Djibouti,DJI,Money & banking,100,50,100,0,0,83.3,0,100,0,50,0,30,50
2016,Eastern Africa,AFE,Djibouti,DJI,International trade,50,50,50,0,0,50,0,100,0,100,0,40,43.8
2016,Eastern Africa,AFE,Djibouti,DJI,Balance of payments,100,100,100,0,0,100,0,100,0,0,0,20,50
2016,Eastern Africa,AFE,Djibouti,DJI,Economic & financial statistics subscore,78.6,64.3,64.3,12.5,0,55.6,7.1,100,7.1,42.9,0,31.4,41.9
2016,Eastern Africa,AFE,Djibouti,DJI,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Djibouti,DJI,Resource use,50,50,50,0,0,30,50,100,50,0,0,40,35
2016,Eastern Africa,AFE,Djibouti,DJI,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Djibouti,DJI,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Djibouti,DJI,Built environment,100,50,0,0,0,30,0,100,0,0,0,20,25
2016,Eastern Africa,AFE,Djibouti,DJI,Environment subscore,30,20,10,0,0,12,10,40,10,0,0,12,12
2016,Eastern Africa,AFE,Djibouti,DJI,All Categories,50.8,38.5,33.1,7.6,0,27.9,18.2,71.7,18.2,14.3,0,24.5,26.1
2016,Eastern Africa,AFE,Ethiopia,ETH,Population & vital statistics,50,50,0,0,50,30,50,100,50,50,0,50,40
2016,Eastern Africa,AFE,Ethiopia,ETH,Education facilities,50,50,50,0,0,30,0,100,0,0,0,20,25
2016,Eastern Africa,AFE,Ethiopia,ETH,Education outcomes,50,50,50,50,0,40,0,100,0,0,0,20,30
2016,Eastern Africa,AFE,Ethiopia,ETH,Health facilities,100,50,0,100,0,50,0,100,0,0,0,20,35
2016,Eastern Africa,AFE,Ethiopia,ETH,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Ethiopia,ETH,Reproductive health,50,50,0,50,0,30,0,100,0,0,0,20,25
2016,Eastern Africa,AFE,Ethiopia,ETH,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Ethiopia,ETH,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Ethiopia,ETH,Social statistics subscore,37.5,31.3,12.5,25,6.3,22.5,6.3,62.5,6.3,6.3,0,16.3,19.4
2016,Eastern Africa,AFE,Ethiopia,ETH,National accounts,50,50,50,0,0,37.5,0,100,0,100,0,40,38.9
2016,Eastern Africa,AFE,Ethiopia,ETH,Labor ,50,0,0,0,0,10,100,100,50,0,0,50,30
2016,Eastern Africa,AFE,Ethiopia,ETH,Price indexes,100,100,100,50,0,70,0,0,0,50,0,10,40
2016,Eastern Africa,AFE,Ethiopia,ETH,Government finance,100,50,50,0,0,50,0,100,0,0,0,20,33.3
2016,Eastern Africa,AFE,Ethiopia,ETH,Money & banking,100,100,50,0,0,83.3,0,100,0,0,0,20,43.8
2016,Eastern Africa,AFE,Ethiopia,ETH,International trade,50,0,0,0,0,16.7,0,100,0,100,0,40,31.3
2016,Eastern Africa,AFE,Ethiopia,ETH,Balance of payments,50,0,0,0,0,16.7,0,100,0,100,0,40,31.3
2016,Eastern Africa,AFE,Ethiopia,ETH,Economic & financial statistics subscore,71.4,42.9,35.7,12.5,0,40.7,14.3,85.7,7.1,50,0,31.4,35.5
2016,Eastern Africa,AFE,Ethiopia,ETH,Land use,50,50,50,0,0,30,0,100,0,100,0,40,35
2016,Eastern Africa,AFE,Ethiopia,ETH,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Ethiopia,ETH,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Ethiopia,ETH,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Ethiopia,ETH,Built environment,100,0,0,100,0,40,0,100,0,100,0,40,40
2016,Eastern Africa,AFE,Ethiopia,ETH,Environment subscore,30,10,10,20,0,14,0,40,0,40,0,16,15
2016,Eastern Africa,AFE,Ethiopia,ETH,All Categories,46.3,28,19.4,20.3,2.7,24.5,6.8,62.7,4.5,32.1,0,21.2,22.8
2016,Eastern Africa,AFE,Kenya,KEN,Population & vital statistics,50,50,0,50,50,40,0,100,0,50,50,40,40
2016,Eastern Africa,AFE,Kenya,KEN,Education facilities,100,100,100,50,0,70,50,100,50,50,50,60,65
2016,Eastern Africa,AFE,Kenya,KEN,Education outcomes,50,50,50,50,50,50,50,100,50,50,50,60,55
2016,Eastern Africa,AFE,Kenya,KEN,Health facilities,50,50,50,50,50,50,50,100,50,50,50,60,55
2016,Eastern Africa,AFE,Kenya,KEN,Health outcomes,100,50,50,50,0,50,50,100,50,50,50,60,55
2016,Eastern Africa,AFE,Kenya,KEN,Reproductive health,100,50,0,50,0,40,50,100,50,50,50,60,50
2016,Eastern Africa,AFE,Kenya,KEN,Gender statistics ,100,50,0,0,0,30,50,100,50,50,50,60,45
2016,Eastern Africa,AFE,Kenya,KEN,Poverty & income,50,50,0,50,50,40,50,100,50,50,50,60,50
2016,Eastern Africa,AFE,Kenya,KEN,Social statistics subscore,75,56.3,31.3,43.8,25,46.3,43.8,100,43.8,50,50,57.5,51.9
2016,Eastern Africa,AFE,Kenya,KEN,National accounts,50,50,50,0,0,37.5,50,100,50,50,50,60,50
2016,Eastern Africa,AFE,Kenya,KEN,Labor ,50,0,0,50,50,30,100,100,100,50,50,80,55
2016,Eastern Africa,AFE,Kenya,KEN,Price indexes,100,100,50,0,0,50,50,50,0,50,50,40,45
2016,Eastern Africa,AFE,Kenya,KEN,Government finance,100,100,100,0,0,75,50,100,50,50,50,60,66.7
2016,Eastern Africa,AFE,Kenya,KEN,Money & banking,100,100,100,0,0,100,0,100,0,50,50,40,62.5
2016,Eastern Africa,AFE,Kenya,KEN,International trade,50,50,50,0,0,50,0,100,0,50,50,40,43.8
2016,Eastern Africa,AFE,Kenya,KEN,Balance of payments,100,100,100,0,0,100,0,100,0,50,50,40,62.5
2016,Eastern Africa,AFE,Kenya,KEN,Economic & financial statistics subscore,78.6,71.4,64.3,12.5,25,59.3,35.7,92.9,28.6,50,50,51.4,54.8
2016,Eastern Africa,AFE,Kenya,KEN,Land use,50,50,50,0,0,30,0,100,0,50,50,40,35
2016,Eastern Africa,AFE,Kenya,KEN,Resource use,100,100,100,0,0,60,50,100,50,50,50,60,60
2016,Eastern Africa,AFE,Kenya,KEN,Energy use,50,50,50,0,0,30,0,100,0,50,50,40,35
2016,Eastern Africa,AFE,Kenya,KEN,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Kenya,KEN,Built environment,100,50,0,50,50,50,50,100,50,50,50,60,55
2016,Eastern Africa,AFE,Kenya,KEN,Environment subscore,60,50,40,10,10,34,20,80,20,40,40,40,37
2016,Eastern Africa,AFE,Kenya,KEN,All Categories,71.2,59.2,45.2,23.7,18.4,45.5,33.2,91,30.8,46.7,46.7,49.6,47.6
2016,Eastern Africa,AFE,Madagascar,MDG,Population & vital statistics,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Social statistics subscore,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,National accounts,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Labor ,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Price indexes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Money & banking,100,50,0,0,0,50,0,100,0,100,0,40,43.8
2016,Eastern Africa,AFE,Madagascar,MDG,International trade,100,50,0,0,0,50,0,100,0,50,0,30,37.5
2016,Eastern Africa,AFE,Madagascar,MDG,Balance of payments,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Economic & financial statistics subscore,28.6,14.3,0,0,0,11.1,0,28.6,0,21.4,0,10,10.5
2016,Eastern Africa,AFE,Madagascar,MDG,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Built environment,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,Environment subscore,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Madagascar,MDG,All Categories,9.5,4.8,0,0,0,3.1,0,9.5,0,7.1,0,3.3,3.2
2016,Eastern Africa,AFE,Malawi,MWI,Population & vital statistics,50,50,50,50,0,40,50,100,50,50,50,60,50
2016,Eastern Africa,AFE,Malawi,MWI,Education facilities,50,50,50,50,0,40,50,100,0,0,50,40,40
2016,Eastern Africa,AFE,Malawi,MWI,Education outcomes,50,50,50,50,0,40,50,50,50,50,50,50,45
2016,Eastern Africa,AFE,Malawi,MWI,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Malawi,MWI,Health outcomes,100,50,0,50,0,40,100,100,50,50,50,70,55
2016,Eastern Africa,AFE,Malawi,MWI,Reproductive health,100,50,0,50,0,40,50,100,50,50,50,60,50
2016,Eastern Africa,AFE,Malawi,MWI,Gender statistics ,50,50,0,0,0,20,50,100,0,0,50,40,30
2016,Eastern Africa,AFE,Malawi,MWI,Poverty & income,50,50,0,50,0,30,0,100,0,50,50,40,35
2016,Eastern Africa,AFE,Malawi,MWI,Social statistics subscore,56.3,43.8,18.8,37.5,0,31.3,43.8,81.3,25,31.3,43.8,45,38.1
2016,Eastern Africa,AFE,Malawi,MWI,National accounts,50,50,50,0,0,37.5,0,100,0,100,50,50,44.4
2016,Eastern Africa,AFE,Malawi,MWI,Labor ,100,50,50,50,0,50,50,100,0,50,50,50,50
2016,Eastern Africa,AFE,Malawi,MWI,Price indexes,50,50,50,0,0,30,0,100,0,0,50,30,30
2016,Eastern Africa,AFE,Malawi,MWI,Government finance,100,100,100,0,0,75,0,100,0,0,50,30,50
2016,Eastern Africa,AFE,Malawi,MWI,Money & banking,100,0,0,0,0,33.3,0,100,0,0,50,30,31.3
2016,Eastern Africa,AFE,Malawi,MWI,International trade,50,50,50,0,0,50,100,100,100,0,50,70,62.5
2016,Eastern Africa,AFE,Malawi,MWI,Balance of payments,100,100,100,0,0,100,0,100,0,100,50,50,68.8
2016,Eastern Africa,AFE,Malawi,MWI,Economic & financial statistics subscore,78.6,57.1,57.1,12.5,0,51.9,21.4,100,14.3,35.7,50,44.3,47.6
2016,Eastern Africa,AFE,Malawi,MWI,Land use,50,50,50,0,0,30,0,100,0,0,50,30,30
2016,Eastern Africa,AFE,Malawi,MWI,Resource use,50,50,50,0,0,30,50,100,50,0,50,50,40
2016,Eastern Africa,AFE,Malawi,MWI,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Malawi,MWI,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Malawi,MWI,Built environment,100,100,50,50,0,60,50,100,50,50,50,60,60
2016,Eastern Africa,AFE,Malawi,MWI,Environment subscore,40,40,30,10,0,24,20,60,20,10,30,28,26
2016,Eastern Africa,AFE,Malawi,MWI,All Categories,58.3,47,35.3,21.3,0,34.4,28.4,80.4,19.8,25.7,41.2,39.1,36.8
2016,Eastern Africa,AFE,Mauritius,MUS,Population & vital statistics,100,100,100,0,0,60,100,100,0,100,50,70,65
2016,Eastern Africa,AFE,Mauritius,MUS,Education facilities,50,50,50,50,0,40,100,100,0,0,50,50,45
2016,Eastern Africa,AFE,Mauritius,MUS,Education outcomes,50,50,50,50,0,40,100,50,0,0,50,40,40
2016,Eastern Africa,AFE,Mauritius,MUS,Health facilities,100,100,100,0,0,60,0,100,0,0,50,30,45
2016,Eastern Africa,AFE,Mauritius,MUS,Health outcomes,100,100,100,0,0,60,50,100,50,0,50,50,55
2016,Eastern Africa,AFE,Mauritius,MUS,Reproductive health,100,100,100,0,0,60,50,100,50,50,50,60,60
2016,Eastern Africa,AFE,Mauritius,MUS,Gender statistics ,100,100,100,0,0,60,100,100,50,50,50,70,65
2016,Eastern Africa,AFE,Mauritius,MUS,Poverty & income,50,50,0,0,0,20,0,100,0,100,50,50,35
2016,Eastern Africa,AFE,Mauritius,MUS,Social statistics subscore,81.3,81.3,75,12.5,0,50,62.5,93.8,18.8,37.5,50,52.5,51.3
2016,Eastern Africa,AFE,Mauritius,MUS,National accounts,100,100,100,0,0,75,100,100,0,100,50,70,72.2
2016,Eastern Africa,AFE,Mauritius,MUS,Labor ,100,100,100,0,0,60,100,100,0,100,50,70,65
2016,Eastern Africa,AFE,Mauritius,MUS,Price indexes,100,100,100,0,0,60,100,100,0,100,50,70,65
2016,Eastern Africa,AFE,Mauritius,MUS,Government finance,100,100,100,0,0,75,100,100,0,100,50,70,72.2
2016,Eastern Africa,AFE,Mauritius,MUS,Money & banking,100,100,100,0,0,100,100,0,0,0,50,30,56.3
2016,Eastern Africa,AFE,Mauritius,MUS,International trade,100,100,100,0,0,100,100,100,0,100,50,70,81.3
2016,Eastern Africa,AFE,Mauritius,MUS,Balance of payments,100,100,100,0,0,100,100,0,0,50,50,40,62.5
2016,Eastern Africa,AFE,Mauritius,MUS,Economic & financial statistics subscore,100,100,100,0,0,77.8,100,71.4,0,78.6,50,60,67.7
2016,Eastern Africa,AFE,Mauritius,MUS,Land use,50,50,50,0,0,30,100,100,0,0,50,50,40
2016,Eastern Africa,AFE,Mauritius,MUS,Resource use,50,50,50,0,0,30,100,50,0,50,50,50,40
2016,Eastern Africa,AFE,Mauritius,MUS,Energy use,100,100,100,0,0,60,100,100,0,100,50,70,65
2016,Eastern Africa,AFE,Mauritius,MUS,Pollution,50,50,50,0,0,30,100,100,0,0,50,50,40
2016,Eastern Africa,AFE,Mauritius,MUS,Built environment,50,0,0,50,50,30,100,100,0,100,50,70,50
2016,Eastern Africa,AFE,Mauritius,MUS,Environment subscore,60,50,50,10,10,36,100,90,0,50,50,58,47
2016,Eastern Africa,AFE,Mauritius,MUS,All Categories,80.4,77.1,75,8.8,4.4,52.7,87.5,85.1,6.3,55.4,50,56.8,54.8
2016,Eastern Africa,AFE,Mozambique,MOZ,Population & vital statistics,50,50,50,50,50,50,100,0,50,0,0,30,40
2016,Eastern Africa,AFE,Mozambique,MOZ,Education facilities,50,50,50,0,0,30,50,50,50,0,0,30,30
2016,Eastern Africa,AFE,Mozambique,MOZ,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Mozambique,MOZ,Health facilities,100,100,100,50,0,70,100,50,50,0,0,40,55
2016,Eastern Africa,AFE,Mozambique,MOZ,Health outcomes,50,50,50,0,0,30,100,0,50,0,0,30,30
2016,Eastern Africa,AFE,Mozambique,MOZ,Reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Mozambique,MOZ,Gender statistics ,50,50,0,0,0,20,100,0,50,0,0,30,25
2016,Eastern Africa,AFE,Mozambique,MOZ,Poverty & income,50,0,0,0,0,10,100,0,50,0,0,30,20
2016,Eastern Africa,AFE,Mozambique,MOZ,Social statistics subscore,43.8,37.5,31.3,12.5,6.3,26.3,68.8,12.5,37.5,0,0,23.8,25
2016,Eastern Africa,AFE,Mozambique,MOZ,National accounts,50,0,0,50,0,25,100,100,0,0,0,40,33.3
2016,Eastern Africa,AFE,Mozambique,MOZ,Labor ,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Mozambique,MOZ,Price indexes,50,50,50,50,0,40,100,0,50,0,0,30,35
2016,Eastern Africa,AFE,Mozambique,MOZ,Government finance,100,100,100,0,0,75,0,100,0,0,0,20,44.4
2016,Eastern Africa,AFE,Mozambique,MOZ,Money & banking,100,100,50,0,0,83.3,0,100,0,0,0,20,43.8
2016,Eastern Africa,AFE,Mozambique,MOZ,International trade,50,50,50,0,0,50,100,100,50,0,0,50,50
2016,Eastern Africa,AFE,Mozambique,MOZ,Balance of payments,100,100,50,0,0,83.3,0,100,0,0,0,20,43.8
2016,Eastern Africa,AFE,Mozambique,MOZ,Economic & financial statistics subscore,64.3,57.1,42.9,25,0,46.3,42.9,71.4,14.3,0,0,25.7,34.7
2016,Eastern Africa,AFE,Mozambique,MOZ,Land use,50,0,0,50,0,20,100,100,50,0,0,50,35
2016,Eastern Africa,AFE,Mozambique,MOZ,Resource use,50,50,50,0,0,30,0,100,0,0,0,20,25
2016,Eastern Africa,AFE,Mozambique,MOZ,Energy use,50,50,50,50,0,40,100,100,50,0,0,50,45
2016,Eastern Africa,AFE,Mozambique,MOZ,Pollution,50,0,0,0,0,10,100,0,50,0,0,30,20
2016,Eastern Africa,AFE,Mozambique,MOZ,Built environment,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,Mozambique,MOZ,Environment subscore,40,20,20,20,0,20,60,60,30,0,0,30,25
2016,Eastern Africa,AFE,Mozambique,MOZ,All Categories,49.3,38.2,31.4,18.2,2.7,29.6,57.2,48,27.3,0,0,26.5,28
2016,Eastern Africa,AFE,Rwanda,RWA,Population & vital statistics,50,50,50,0,0,30,100,50,50,50,100,70,50
2016,Eastern Africa,AFE,Rwanda,RWA,Education facilities,50,50,50,0,0,30,0,100,0,100,100,60,45
2016,Eastern Africa,AFE,Rwanda,RWA,Education outcomes,50,50,50,0,0,30,50,100,50,100,100,80,55
2016,Eastern Africa,AFE,Rwanda,RWA,Health facilities,100,100,50,0,0,50,0,100,0,100,100,60,55
2016,Eastern Africa,AFE,Rwanda,RWA,Health outcomes,50,50,50,0,0,30,0,100,0,100,100,60,45
2016,Eastern Africa,AFE,Rwanda,RWA,Reproductive health,100,50,50,0,0,40,50,100,50,50,100,70,55
2016,Eastern Africa,AFE,Rwanda,RWA,Gender statistics ,100,50,50,0,0,40,50,100,50,100,100,80,60
2016,Eastern Africa,AFE,Rwanda,RWA,Poverty & income,50,50,50,0,0,30,0,100,0,100,100,60,45
2016,Eastern Africa,AFE,Rwanda,RWA,Social statistics subscore,68.8,56.3,50,0,0,35,31.3,93.8,25,87.5,100,67.5,51.3
2016,Eastern Africa,AFE,Rwanda,RWA,National accounts,50,50,50,0,0,37.5,0,100,0,100,100,60,50
2016,Eastern Africa,AFE,Rwanda,RWA,Labor ,50,50,0,0,0,20,50,100,100,50,100,80,50
2016,Eastern Africa,AFE,Rwanda,RWA,Price indexes,100,100,100,0,0,60,0,100,0,100,100,60,60
2016,Eastern Africa,AFE,Rwanda,RWA,Government finance,100,100,100,0,0,75,0,100,0,100,100,60,66.7
2016,Eastern Africa,AFE,Rwanda,RWA,Money & banking,100,100,100,0,0,100,0,100,0,100,100,60,75
2016,Eastern Africa,AFE,Rwanda,RWA,International trade,50,50,0,0,0,33.3,0,100,0,100,100,60,50
2016,Eastern Africa,AFE,Rwanda,RWA,Balance of payments,100,100,100,0,0,100,0,100,0,100,100,60,75
2016,Eastern Africa,AFE,Rwanda,RWA,Economic & financial statistics subscore,78.6,78.6,64.3,0,0,57.4,7.1,100,14.3,92.9,100,62.9,60.5
2016,Eastern Africa,AFE,Rwanda,RWA,Land use,50,50,0,0,0,20,50,100,50,100,100,80,50
2016,Eastern Africa,AFE,Rwanda,RWA,Resource use,50,50,50,0,0,30,50,100,50,100,100,80,55
2016,Eastern Africa,AFE,Rwanda,RWA,Energy use,100,100,100,0,0,60,0,100,0,100,100,60,60
2016,Eastern Africa,AFE,Rwanda,RWA,Pollution,50,50,50,0,0,30,50,100,50,100,100,80,55
2016,Eastern Africa,AFE,Rwanda,RWA,Built environment,100,50,50,0,0,40,50,100,50,50,100,70,55
2016,Eastern Africa,AFE,Rwanda,RWA,Environment subscore,70,60,50,0,0,36,40,100,40,90,100,74,55
2016,Eastern Africa,AFE,Rwanda,RWA,All Categories,72.4,64.9,54.8,0,0,41.6,26.1,97.9,26.4,90.1,100,68.1,55.4
2016,Eastern Africa,AFE,South Sudan,SSD,Population & vital statistics,50,50,0,50,50,40,0,100,0,0,0,20,30
2016,Eastern Africa,AFE,South Sudan,SSD,Education facilities,50,50,50,50,50,50,100,100,100,0,0,60,55
2016,Eastern Africa,AFE,South Sudan,SSD,Education outcomes,50,50,50,50,50,50,50,100,50,0,0,40,45
2016,Eastern Africa,AFE,South Sudan,SSD,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Eastern Africa,AFE,South Sudan,SSD,Health outcomes,50,0,0,50,0,20,50,100,50,0,0,40,30
2016,Eastern Africa,AFE,South Sudan,SSD,Reproductive health,50,0,0,50,0,20,100,100,100,0,0,60,40
2016,Eastern Africa,AFE,South Sudan,SSD,Gender statistics ,50,0,0,50,0,20,0,100,0,0,0,20,20
2016,Eastern Africa,AFE,South Sudan,SSD,Poverty & income,50,0,0,50,50,30,0,100,0,50,0,30,30
2016,Eastern Africa,AFE,South Sudan,SSD,Social statistics subscore,43.8,18.8,12.5,43.8,25,28.8,37.5,87.5,37.5,6.3,0,33.8,31.3
2016,Eastern Africa,AFE,South Sudan,SSD,National accounts,50,50,50,0,0,37.5,100,100,0,100,0,60,50
2016,Eastern Africa,AFE,South Sudan,SSD,Labor ,50,0,0,50,0,20,100,100,100,0,0,60,40
2016,Eastern Africa,AFE,South Sudan,SSD,Price indexes,50,50,50,0,0,30,100,0,0,0,0,20,25
2016,Eastern Africa,AFE,South Sudan,SSD,Government finance,100,0,50,0,0,37.5,0,100,0,0,0,20,27.8
