Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Coverage subscore,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Openness subscore,Overall score
2015,Eastern Africa,AFE,Djibouti,DJI,International trade,50,0,50,-,-,33.3,0,0,0,50,0,10,18.8
2015,Eastern Africa,AFE,Djibouti,DJI,Balance of payments,0,0,0,-,-,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Djibouti,DJI,Economic and financial statistics subscore,21.4,0,21.4,0,0,11.5,0,0,0,7.1,0,1.4,5.7
2015,Eastern Africa,AFE,Djibouti,DJI,Land use,50,0,50,50,0,30,0,0,0,0,0,0,15
2015,Eastern Africa,AFE,Djibouti,DJI,Resource use,50,0,50,50,-,37.5,0,0,0,0,0,0,16.7
2015,Eastern Africa,AFE,Djibouti,DJI,Energy use,50,0,50,-,-,33.3,0,0,0,0,0,0,12.5
2015,Eastern Africa,AFE,Djibouti,DJI,Pollution,0,0,0,0,-,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Djibouti,DJI,Built environment,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Djibouti,DJI,Environment subscore,30,0,30,25,0,19,0,0,0,0,0,0,8.7
2015,Eastern Africa,AFE,Djibouti,DJI,All categories,27.6,0,27.6,13.7,0,15.3,0,0,0,2.4,0,0.5,7.3
2015,Eastern Africa,AFE,Ethiopia,ETH,Population and vital statistics,100,50,50,50,50,60,50,0,0,50,0,20,40
2015,Eastern Africa,AFE,Ethiopia,ETH,Education facilities,100,50,100,0,0,50,0,0,0,100,0,20,35
2015,Eastern Africa,AFE,Ethiopia,ETH,Education outcomes,50,50,50,50,0,40,50,0,0,50,0,20,30
2015,Eastern Africa,AFE,Ethiopia,ETH,Health facilities,50,50,50,50,0,40,0,0,0,50,0,10,25
2015,Eastern Africa,AFE,Ethiopia,ETH,Health outcomes,0,0,0,0,0,0,0,0,0,50,0,10,5
2015,Eastern Africa,AFE,Ethiopia,ETH,Reproductive health,50,50,50,50,0,40,0,0,0,50,0,10,25
2015,Eastern Africa,AFE,Ethiopia,ETH,Gender statistics,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Ethiopia,ETH,Poverty and income,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Ethiopia,ETH,Social statistics subscore,43.8,31.3,37.5,25,6.3,28.8,12.5,0,0,43.8,0,11.3,20
2015,Eastern Africa,AFE,Ethiopia,ETH,National accounts,100,100,100,0,-,75,0,0,0,50,0,10,38.9
2015,Eastern Africa,AFE,Ethiopia,ETH,Labor,100,50,50,50,50,60,100,0,0,50,0,30,45
2015,Eastern Africa,AFE,Ethiopia,ETH,Price indexes,50,50,50,50,-,50,0,0,0,50,0,10,27.8
2015,Eastern Africa,AFE,Ethiopia,ETH,Government finance,100,50,50,0,-,50,0,0,0,50,0,10,27.8
2015,Eastern Africa,AFE,Ethiopia,ETH,Money and banking,100,50,100,-,-,83.3,0,0,0,50,0,10,37.5
2015,Eastern Africa,AFE,Ethiopia,ETH,International trade,100,100,100,-,-,100,0,0,0,50,0,10,43.8
2015,Eastern Africa,AFE,Ethiopia,ETH,Balance of payments,100,100,100,-,-,100,0,0,0,50,0,10,43.8
2015,Eastern Africa,AFE,Ethiopia,ETH,Economic and financial statistics subscore,92.9,71.4,78.6,25,50,71.2,14.3,0,0,50,0,12.9,37.7
2015,Eastern Africa,AFE,Ethiopia,ETH,Land use,100,100,100,0,0,60,50,0,0,50,0,20,40
2015,Eastern Africa,AFE,Ethiopia,ETH,Resource use,0,0,0,0,-,0,0,0,0,50,0,10,5.6
2015,Eastern Africa,AFE,Ethiopia,ETH,Energy use,0,0,0,-,-,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Ethiopia,ETH,Pollution,0,0,0,0,-,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Ethiopia,ETH,Built environment,100,50,50,0,0,40,100,0,0,50,0,30,35
2015,Eastern Africa,AFE,Ethiopia,ETH,Environment subscore,40,30,30,0,0,23.8,30,0,0,30,0,12,17.4
2015,Eastern Africa,AFE,Ethiopia,ETH,All categories,58.9,44.2,48.7,16.6,8.7,39.3,18.9,0,0,41.2,0,12,24.7
2015,Eastern Africa,AFE,Kenya,KEN,Population and vital statistics,50,50,50,50,50,50,50,50,50,50,0,40,45
2015,Eastern Africa,AFE,Kenya,KEN,Education facilities,100,100,100,50,0,70,50,50,50,50,0,40,55
2015,Eastern Africa,AFE,Kenya,KEN,Education outcomes,100,50,50,50,50,60,50,50,50,50,0,40,50
2015,Eastern Africa,AFE,Kenya,KEN,Health facilities,50,50,50,50,0,40,50,50,50,50,0,40,40
2015,Eastern Africa,AFE,Kenya,KEN,Health outcomes,100,50,50,50,0,50,50,50,50,50,0,40,45
2015,Eastern Africa,AFE,Kenya,KEN,Reproductive health,50,50,50,50,0,40,50,50,50,50,0,40,40
2015,Eastern Africa,AFE,Kenya,KEN,Gender statistics,100,50,50,0,0,40,50,50,50,50,0,40,40
2015,Eastern Africa,AFE,Kenya,KEN,Poverty and income,100,50,50,50,50,60,50,50,50,0,0,30,45
2015,Eastern Africa,AFE,Kenya,KEN,Social statistics subscore,81.3,56.3,56.3,43.8,18.8,51.3,50,50,50,43.8,0,38.8,45
2015,Eastern Africa,AFE,Kenya,KEN,National accounts,50,50,50,0,-,37.5,50,50,50,50,0,40,38.9
2015,Eastern Africa,AFE,Kenya,KEN,Labor,50,50,50,50,50,50,50,50,50,50,0,40,45
2015,Eastern Africa,AFE,Kenya,KEN,Price indexes,100,100,100,0,-,75,0,0,0,50,0,10,38.9
2015,Eastern Africa,AFE,Kenya,KEN,Government finance,50,50,50,0,-,37.5,0,0,0,50,0,10,22.2
2015,Eastern Africa,AFE,Kenya,KEN,Money and banking,100,100,50,-,-,83.3,0,0,0,50,0,10,37.5
2015,Eastern Africa,AFE,Kenya,KEN,International trade,100,100,100,-,-,100,0,0,0,0,0,0,37.5
2015,Eastern Africa,AFE,Kenya,KEN,Balance of payments,100,100,100,-,-,100,0,0,0,50,0,10,43.8
2015,Eastern Africa,AFE,Kenya,KEN,Economic and financial statistics subscore,78.6,78.6,71.4,12.5,50,65.4,14.3,14.3,14.3,42.9,0,17.1,37.7
2015,Eastern Africa,AFE,Kenya,KEN,Land use,50,50,50,0,0,30,0,0,0,0,0,0,15
2015,Eastern Africa,AFE,Kenya,KEN,Resource use,50,50,50,0,-,37.5,50,50,50,50,0,40,38.9
2015,Eastern Africa,AFE,Kenya,KEN,Energy use,50,50,50,-,-,50,0,0,0,50,0,10,25
2015,Eastern Africa,AFE,Kenya,KEN,Pollution,0,0,0,0,-,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Kenya,KEN,Built environment,100,50,0,50,0,40,50,50,50,50,0,40,40
2015,Eastern Africa,AFE,Kenya,KEN,Environment subscore,50,40,30,12.5,0,31,20,20,20,30,0,18,23.9
2015,Eastern Africa,AFE,Kenya,KEN,All categories,69.9,58.3,52.6,25.7,16.8,48.7,28.1,28.1,28.1,38.9,0,24.6,35.8
2015,Eastern Africa,AFE,Madagascar,MDG,Population and vital statistics,100,50,0,50,0,40,50,0,0,50,0,20,30
2015,Eastern Africa,AFE,Madagascar,MDG,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Madagascar,MDG,Education outcomes,50,50,0,0,0,20,0,0,0,50,0,10,15
2015,Eastern Africa,AFE,Madagascar,MDG,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Madagascar,MDG,Health outcomes,50,50,50,0,0,30,0,0,0,50,0,10,20
2015,Eastern Africa,AFE,Madagascar,MDG,Reproductive health,100,50,50,0,0,40,0,0,0,50,0,10,25
2015,Eastern Africa,AFE,Madagascar,MDG,Gender statistics,50,50,0,0,0,20,0,0,0,50,0,10,15
2015,Eastern Africa,AFE,Madagascar,MDG,Poverty and income,50,50,50,0,0,30,0,0,0,50,0,10,20
2015,Eastern Africa,AFE,Madagascar,MDG,Social statistics subscore,50,37.5,18.8,6.3,0,22.5,6.3,0,0,37.5,0,8.8,15.6
2015,Eastern Africa,AFE,Madagascar,MDG,National accounts,100,50,50,0,-,50,50,0,0,0,0,10,27.8
2015,Eastern Africa,AFE,Madagascar,MDG,Labor,0,0,0,0,0,0,0,0,0,50,0,10,5
2015,Eastern Africa,AFE,Madagascar,MDG,Price indexes,100,100,100,0,-,75,50,0,0,50,0,20,44.4
2015,Eastern Africa,AFE,Madagascar,MDG,Government finance,50,50,50,0,-,37.5,0,0,0,50,0,10,22.2
2015,Eastern Africa,AFE,Madagascar,MDG,Money and banking,100,50,50,-,-,66.7,0,0,0,50,0,10,31.3
2015,Eastern Africa,AFE,Madagascar,MDG,International trade,100,100,100,-,-,100,100,0,0,0,0,20,50
2015,Eastern Africa,AFE,Madagascar,MDG,Balance of payments,50,50,50,-,-,50,0,0,0,50,0,10,25
2015,Eastern Africa,AFE,Madagascar,MDG,Economic and financial statistics subscore,71.4,57.1,57.1,0,0,50,28.6,0,0,35.7,0,12.9,28.7
2015,Eastern Africa,AFE,Madagascar,MDG,Land use,50,50,0,50,0,30,0,0,0,0,0,0,15
2015,Eastern Africa,AFE,Madagascar,MDG,Resource use,50,50,0,0,-,25,0,0,0,50,0,10,16.7
2015,Eastern Africa,AFE,Madagascar,MDG,Energy use,0,0,0,-,-,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Madagascar,MDG,Pollution,0,0,0,0,-,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Madagascar,MDG,Built environment,50,0,50,50,0,30,0,0,0,50,0,10,20
2015,Eastern Africa,AFE,Madagascar,MDG,Environment subscore,30,20,10,25,0,19,0,0,0,20,0,4,10.9
2015,Eastern Africa,AFE,Madagascar,MDG,All categories,50.5,38.2,28.6,11.1,0,29.3,11.6,0,0,31.1,0,8.5,18.1
2015,Eastern Africa,AFE,Malawi,MWI,Population and vital statistics,100,100,100,100,0,80,50,50,50,0,50,40,60
2015,Eastern Africa,AFE,Malawi,MWI,Education facilities,100,100,100,100,0,80,50,50,50,0,50,40,60
2015,Eastern Africa,AFE,Malawi,MWI,Education outcomes,100,100,100,50,0,70,50,50,50,0,50,40,55
2015,Eastern Africa,AFE,Malawi,MWI,Health facilities,50,50,50,50,0,40,50,50,50,0,50,40,40
2015,Eastern Africa,AFE,Malawi,MWI,Health outcomes,50,50,50,50,0,40,50,50,50,0,50,40,40
2015,Eastern Africa,AFE,Malawi,MWI,Reproductive health,50,50,50,50,0,40,50,50,50,0,50,40,40
2015,Eastern Africa,AFE,Malawi,MWI,Gender statistics,100,50,0,0,0,30,50,50,50,0,50,40,35
2015,Eastern Africa,AFE,Malawi,MWI,Poverty and income,50,50,50,50,0,40,0,0,0,0,50,10,25
2015,Eastern Africa,AFE,Malawi,MWI,Social statistics subscore,75,68.8,62.5,56.3,0,52.5,43.8,43.8,43.8,0,50,36.3,44.4
2015,Eastern Africa,AFE,Malawi,MWI,National accounts,50,50,50,0,-,37.5,50,50,50,0,50,40,38.9
2015,Eastern Africa,AFE,Malawi,MWI,Labor,100,100,100,100,0,80,50,50,50,0,50,40,60
2015,Eastern Africa,AFE,Malawi,MWI,Price indexes,50,50,50,50,-,50,50,50,50,0,50,40,44.4
2015,Eastern Africa,AFE,Malawi,MWI,Government finance,100,100,100,0,-,75,50,50,50,0,50,40,55.6
2015,Eastern Africa,AFE,Malawi,MWI,Money and banking,100,100,100,-,-,100,50,50,50,0,50,40,62.5
2015,Eastern Africa,AFE,Malawi,MWI,International trade,100,100,100,-,-,100,50,50,50,0,50,40,62.5
2015,Eastern Africa,AFE,Malawi,MWI,Balance of payments,100,100,100,-,-,100,50,50,50,0,50,40,62.5
2015,Eastern Africa,AFE,Malawi,MWI,Economic and financial statistics subscore,85.7,85.7,85.7,37.5,0,75,50,50,50,0,50,40,54.9
2015,Eastern Africa,AFE,Malawi,MWI,Land use,50,0,0,50,0,20,50,50,50,0,50,40,30
2015,Eastern Africa,AFE,Malawi,MWI,Resource use,100,100,100,0,-,75,100,50,50,0,50,50,61.1
2015,Eastern Africa,AFE,Malawi,MWI,Energy use,0,0,0,-,-,0,100,100,50,0,50,60,37.5
2015,Eastern Africa,AFE,Malawi,MWI,Pollution,0,0,0,0,-,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Malawi,MWI,Built environment,100,100,100,100,0,80,50,50,50,0,50,40,60
2015,Eastern Africa,AFE,Malawi,MWI,Environment subscore,50,40,40,37.5,0,38.1,60,50,40,0,40,38,38
2015,Eastern Africa,AFE,Malawi,MWI,All categories,70.2,64.8,62.7,45.4,0,54.3,51.2,47.9,44.6,0,46.7,38.1,45.6
2015,Eastern Africa,AFE,Mauritius,MUS,Population and vital statistics,100,100,50,50,0,60,50,0,0,50,50,30,45
2015,Eastern Africa,AFE,Mauritius,MUS,Education facilities,50,50,50,50,50,50,50,0,0,50,50,30,40
2015,Eastern Africa,AFE,Mauritius,MUS,Education outcomes,100,50,50,50,50,60,50,50,0,50,50,40,50
2015,Eastern Africa,AFE,Mauritius,MUS,Health facilities,50,50,50,0,0,30,0,0,0,50,50,20,25
2015,Eastern Africa,AFE,Mauritius,MUS,Health outcomes,0,0,0,0,0,0,0,0,0,50,50,20,10
2015,Eastern Africa,AFE,Mauritius,MUS,Reproductive health,0,0,0,0,0,0,0,0,0,50,50,20,10
2015,Eastern Africa,AFE,Mauritius,MUS,Gender statistics,100,50,50,0,0,40,50,50,0,50,50,40,40
2015,Eastern Africa,AFE,Mauritius,MUS,Poverty and income,100,0,50,50,0,40,0,0,0,50,50,20,30
2015,Eastern Africa,AFE,Mauritius,MUS,Social statistics subscore,62.5,37.5,37.5,25,12.5,35,25,12.5,0,50,50,27.5,31.3
2015,Eastern Africa,AFE,Mauritius,MUS,National accounts,100,100,50,0,-,62.5,0,0,0,50,50,20,38.9
2015,Eastern Africa,AFE,Mauritius,MUS,Labor,50,50,50,0,0,30,100,0,0,50,50,40,35
2015,Eastern Africa,AFE,Mauritius,MUS,Price indexes,50,50,50,0,-,37.5,50,0,0,50,50,30,33.3
2015,Eastern Africa,AFE,Mauritius,MUS,Government finance,100,100,0,0,-,50,0,0,0,50,50,20,33.3
2015,Eastern Africa,AFE,Mauritius,MUS,Money and banking,50,50,50,-,-,50,0,0,0,50,50,20,31.3
2015,Eastern Africa,AFE,Mauritius,MUS,International trade,100,50,0,-,-,50,0,0,0,50,50,20,31.3
2015,Eastern Africa,AFE,Mauritius,MUS,Balance of payments,50,50,0,-,-,33.3,0,0,0,50,50,20,25
2015,Eastern Africa,AFE,Mauritius,MUS,Economic and financial statistics subscore,71.4,64.3,28.6,0,0,44.2,21.4,0,0,50,50,24.3,32.8
2015,Eastern Africa,AFE,Mauritius,MUS,Land use,50,50,50,0,0,30,0,0,0,50,50,20,25
2015,Eastern Africa,AFE,Mauritius,MUS,Resource use,100,100,50,0,-,62.5,0,0,0,50,50,20,38.9
2015,Eastern Africa,AFE,Mauritius,MUS,Energy use,0,0,0,-,-,0,50,0,0,50,50,30,18.8
2015,Eastern Africa,AFE,Mauritius,MUS,Pollution,50,50,50,0,-,37.5,0,0,0,50,50,20,27.8
2015,Eastern Africa,AFE,Mauritius,MUS,Built environment,100,50,0,0,0,30,0,0,0,50,50,20,25
2015,Eastern Africa,AFE,Mauritius,MUS,Environment subscore,60,50,30,0,0,33.3,10,0,0,50,50,22,27.2
2015,Eastern Africa,AFE,Mauritius,MUS,All categories,64.6,50.6,32,10.5,8.1,37.1,18.8,4.2,0,50,50,24.6,30.4
2015,Eastern Africa,AFE,Mozambique,MOZ,Population and vital statistics,100,50,50,0,0,40,50,0,0,50,0,20,30
2015,Eastern Africa,AFE,Mozambique,MOZ,Education facilities,50,50,50,50,0,40,0,0,0,50,0,10,25
2015,Eastern Africa,AFE,Mozambique,MOZ,Education outcomes,50,50,50,50,0,40,0,0,0,50,0,10,25
2015,Eastern Africa,AFE,Mozambique,MOZ,Health facilities,50,50,50,50,0,40,0,0,0,50,0,10,25
2015,Eastern Africa,AFE,Mozambique,MOZ,Health outcomes,50,50,50,50,0,40,0,0,0,50,0,10,25
2015,Eastern Africa,AFE,Mozambique,MOZ,Reproductive health,50,50,50,0,0,30,50,0,0,50,0,20,25
2015,Eastern Africa,AFE,Mozambique,MOZ,Gender statistics,100,50,50,50,0,50,0,0,0,50,0,10,30
2015,Eastern Africa,AFE,Mozambique,MOZ,Poverty and income,100,0,50,0,0,30,0,0,0,50,0,10,20
2015,Eastern Africa,AFE,Mozambique,MOZ,Social statistics subscore,68.8,43.8,50,31.3,0,38.8,12.5,0,0,50,0,12.5,25.6
2015,Eastern Africa,AFE,Mozambique,MOZ,National accounts,100,100,100,0,-,75,50,0,0,50,0,20,44.4
2015,Eastern Africa,AFE,Mozambique,MOZ,Labor,50,50,50,50,0,40,0,0,0,50,0,10,25
2015,Eastern Africa,AFE,Mozambique,MOZ,Price indexes,50,50,0,50,-,37.5,50,0,0,50,0,20,27.8
2015,Eastern Africa,AFE,Mozambique,MOZ,Government finance,50,50,50,0,-,37.5,0,0,0,50,0,10,22.2
2015,Eastern Africa,AFE,Mozambique,MOZ,Money and banking,50,50,50,-,-,50,0,0,0,50,0,10,25
2015,Eastern Africa,AFE,Mozambique,MOZ,International trade,100,50,100,-,-,83.3,0,0,0,50,0,10,37.5
2015,Eastern Africa,AFE,Mozambique,MOZ,Balance of payments,100,100,50,-,-,83.3,0,0,0,50,0,10,37.5
2015,Eastern Africa,AFE,Mozambique,MOZ,Economic and financial statistics subscore,71.4,64.3,57.1,25,0,55.8,14.3,0,0,50,0,12.9,31.1
2015,Eastern Africa,AFE,Mozambique,MOZ,Land use,50,50,50,0,0,30,0,0,0,50,0,10,20
2015,Eastern Africa,AFE,Mozambique,MOZ,Resource use,50,50,50,0,-,37.5,0,0,0,50,0,10,22.2
2015,Eastern Africa,AFE,Mozambique,MOZ,Energy use,0,0,0,-,-,0,0,0,0,50,0,10,6.3
2015,Eastern Africa,AFE,Mozambique,MOZ,Pollution,0,0,0,0,-,0,0,0,0,0,0,0,0
2015,Eastern Africa,AFE,Mozambique,MOZ,Built environment,50,0,50,0,0,20,0,0,0,50,0,10,15
2015,Eastern Africa,AFE,Mozambique,MOZ,Environment subscore,30,20,30,0,0,19,0,0,0,40,0,8,13
2015,Eastern Africa,AFE,Mozambique,MOZ,All categories,56.7,42.7,45.7,19.2,0,37.2,8.9,0,0,46.7,0,11.1,23.2
2015,Eastern Africa,AFE,Rwanda,RWA,Population and vital statistics,100,50,50,50,50,60,50,50,50,100,100,70,65
2015,Eastern Africa,AFE,Rwanda,RWA,Education facilities,50,50,50,50,50,50,100,0,0,100,100,60,55
2015,Eastern Africa,AFE,Rwanda,RWA,Education outcomes,50,50,50,50,50,50,100,50,50,100,100,80,65
2015,Eastern Africa,AFE,Rwanda,RWA,Health facilities,50,50,50,0,0,30,100,0,0,100,100,60,45
2015,Eastern Africa,AFE,Rwanda,RWA,Health outcomes,100,100,100,0,0,60,100,50,50,100,100,80,70
2015,Eastern Africa,AFE,Rwanda,RWA,Reproductive health,100,50,50,0,0,40,100,50,50,100,100,80,60
2015,Eastern Africa,AFE,Rwanda,RWA,Gender statistics,100,50,50,0,0,40,100,50,50,100,100,80,60
2015,Eastern Africa,AFE,Rwanda,RWA,Poverty and income,50,50,50,50,0,40,100,50,50,100,100,80,60
2015,Eastern Africa,AFE,Rwanda,RWA,Social statistics subscore,75,56.3,56.3,25,18.8,46.3,93.8,37.5,37.5,100,100,73.8,60
2015,Eastern Africa,AFE,Rwanda,RWA,National accounts,100,100,100,0,-,75,100,50,50,100,100,80,77.8
2015,Eastern Africa,AFE,Rwanda,RWA,Labor,100,50,0,50,50,50,100,50,50,100,100,80,65
2015,Eastern Africa,AFE,Rwanda,RWA,Price indexes,100,100,100,0,-,75,100,0,0,100,100,60,66.7
2015,Eastern Africa,AFE,Rwanda,RWA,Government finance,50,50,50,0,-,37.5,100,0,0,100,100,60,50
2015,Eastern Africa,AFE,Rwanda,RWA,Money and banking,100,100,50,-,-,83.3,100,0,0,100,100,60,68.8
2015,Eastern Africa,AFE,Rwanda,RWA,International trade,100,100,50,-,-,83.3,100,0,0,100,100,60,68.8
2015,Eastern Africa,AFE,Rwanda,RWA,Balance of payments,100,100,50,-,-,83.3,50,0,0,100,100,50,62.5
2015,Eastern Africa,AFE,Rwanda,RWA,Economic and financial statistics subscore,92.9,85.7,57.1,12.5,50,67.3,92.9,14.3,14.3,100,100,64.3,65.6
2015,Eastern Africa,AFE,Rwanda,RWA,Land use,50,50,0,0,0,20,100,50,50,100,100,80,50
2015,Eastern Africa,AFE,Rwanda,RWA,Resource use,50,50,50,50,-,50,100,50,50,100,100,80,66.7
2015,Eastern Africa,AFE,Rwanda,RWA,Energy use,50,50,50,-,-,50,100,0,0,100,100,60,56.3
2015,Eastern Africa,AFE,Rwanda,RWA,Pollution,50,50,50,0,-,37.5,100,50,50,100,100,80,61.1
2015,Eastern Africa,AFE,Rwanda,RWA,Built environment,100,100,50,0,0,50,50,50,50,100,100,70,60
2015,Eastern Africa,AFE,Rwanda,RWA,Environment subscore,60,60,40,12.5,0,40.5,90,40,40,100,100,74,58.7
2015,Eastern Africa,AFE,Rwanda,RWA,All categories,76,67.3,51.1,17.8,16.8,50.4,92.2,30.6,30.6,100,100,70.7,61.3
2015,Eastern Africa,AFE,South Sudan,SSD,Population and vital statistics,50,50,50,50,50,50,50,50,50,100,0,50,50
2015,Eastern Africa,AFE,South Sudan,SSD,Education facilities,100,50,50,50,50,60,50,50,50,50,0,40,50
2015,Eastern Africa,AFE,South Sudan,SSD,Education outcomes,50,50,50,50,50,50,50,50,50,50,0,40,45
2015,Eastern Africa,AFE,South Sudan,SSD,Health facilities,50,50,50,0,0,30,0,0,0,100,0,20,25
2015,Eastern Africa,AFE,South Sudan,SSD,Health outcomes,50,50,0,50,0,30,50,50,50,100,0,50,40
2015,Eastern Africa,AFE,South Sudan,SSD,Reproductive health,50,50,50,50,0,40,100,100,100,100,0,80,60
2015,Eastern Africa,AFE,South Sudan,SSD,Gender statistics,50,50,0,50,0,30,0,0,0,100,0,20,25
2015,Eastern Africa,AFE,South Sudan,SSD,Poverty and income,50,50,50,50,50,50,0,0,0,100,0,20,35
2015,Eastern Africa,AFE,South Sudan,SSD,Social statistics subscore,56.3,50,37.5,43.8,25,42.5,37.5,37.5,37.5,87.5,0,40,41.3
2015,Eastern Africa,AFE,South Sudan,SSD,National accounts,50,50,50,0,-,37.5,0,0,0,100,0,20,27.8
2015,Eastern Africa,AFE,South Sudan,SSD,Labor,50,0,0,50,0,20,100,100,100,100,0,80,50
2015,Eastern Africa,AFE,South Sudan,SSD,Price indexes,50,50,50,0,-,37.5,100,0,0,50,0,30,33.3
2015,Eastern Africa,AFE,South Sudan,SSD,Government finance,50,50,50,0,-,37.5,0,0,0,100,0,20,27.8
