"region_name","region_code","country_name","country_code","year","reporting_level","survey_acronym","survey_coverage","welfare_time","welfare_type","survey_comparability","comparable_spell","poverty_line","headcount","poverty_gap","poverty_severity","watts","mean","median","mld","gini","polarization","decile1","decile2","decile3","decile4","decile5","decile6","decile7","decile8","decile9","decile10","cpi","ppp","pop","gdp","hfce","is_interpolated","distribution_type","estimation_type","spl","spr","pg","estimate_type"
"Europe & Central Asia","ECA","Albania","ALB",2016,"national","HBS","national",2016,"consumption",2,"2014 - 2017",3,0.011406197517,0.001448848586,3.05814514e-4,0.001633319711,13.335877223746,10.934010953748,0.187580582389,0.337362987161,0.314380354002,0.029695862687,0.043512687517,0.054228763657,0.064288082889,0.075197730428,0.0889670339,0.105207039694,0.127040351202,0.161402136552,0.250460311474,0.913885667108,50.77230453,2876101,4090.37272829183,3262.75695885257,FALSE,"micro","survey",6.767005476874,0.214639823016,3.038517368712,NA
"Europe & Central Asia","ECA","Albania","ALB",2016,"national","SILC-C","national",2016,"income",4,"2016 - 2018",3,0.103503872762,0.035201925816,0.018581995494,0.053176904896,10.582676521098,8.656101961327,0.273720042863,0.385655742935,0.350360081981,0.018382740654,0.034852508503,0.047918269233,0.060813779672,0.073589767184,0.088671505842,0.105685434976,0.129208138588,0.166303124233,0.274574731115,0.913885667108,50.77230453,2876101,4090.37272829183,3262.75695885257,FALSE,"micro","survey",5.628050980664,0.294915683617,4.958164152808,NA
"Europe & Central Asia","ECA","Albania","ALB",2017,"national","HBS","national",2017,"consumption",2,"2014 - 2017",3,0.014444440683,0.002208793768,5.22650235e-4,0.002535715132,13.207340743472,10.84116020397,0.179908465145,0.330556627407,0.308522264997,0.030917738243,0.044587989906,0.05479103517,0.065082411437,0.076048935567,0.089085788241,0.10544002958,0.127174153392,0.160816011147,0.246055907316,0.932041474444,50.77230453,2873457,4249.8200493985,3345.55624537542,FALSE,"micro","survey",6.720580101985,0.209629291444,3.028759545091,NA
"Europe & Central Asia","ECA","Albania","ALB",2017,"national","SILC-C","national",2017,"income",4,"2016 - 2018",3,0.088681989192,0.030330272001,0.015213915106,0.044460597751,11.078832396219,9.263284522752,0.25417492961,0.370951266866,0.332536623987,0.018980408536,0.036448518775,0.05009209566,0.063295776352,0.076485841442,0.090747059562,0.106507626353,0.129066837452,0.163898014246,0.264477821621,0.932041474444,50.77230453,2873457,4249.8200493985,3345.55624537542,FALSE,"micro","survey",5.931642261376,0.276048543856,4.54555479405,NA
"Europe & Central Asia","ECA","Albania","ALB",2018,"national","HBS","national",2018,"consumption",3,"2018 - 2020",3,0.010100295277,0.00103190826,1.61720081e-4,0.001126372433,14.170698885466,12.38662632144,0.152404414327,0.301482817366,0.265930116533,0.03170735814,0.04767776553,0.059737454217,0.070730734084,0.081340950257,0.093449785837,0.107498982472,0.12595946171,0.154551693206,0.227345814547,0.950943790128,50.77230453,2866376,4431.55559506989,3461.66437422341,FALSE,"micro","survey",7.49331316072,0.190251438344,2.701914763053,NA
"Europe & Central Asia","ECA","Albania","ALB",2018,"national","SILC-C","national",2018,"income",4,"2016 - 2018",3,0.065904681455,0.020855818124,0.009724904069,0.029398817331,11.596248899589,9.78974171774,0.233051287124,0.359887519014,0.319245032939,0.021491020968,0.038550208415,0.051452788906,0.063934622067,0.077324684924,0.091300762542,0.10673536695,0.126765476848,0.162682972132,0.259762096249,0.950943790128,50.77230453,2866376,4431.55559506989,3461.66437422341,FALSE,"micro","survey",6.19487085887,0.264003919338,4.062998715301,NA
"Europe & Central Asia","ECA","Albania","ALB",2019,"national","HBS","national",2019,"consumption",3,"2018 - 2020",3,0.002723694657,1.77129658e-4,1.6916179e-5,1.8633968e-4,14.631818313763,12.356349054960999,0.14745880208,0.301157683046,0.2623338751,0.035359825851,0.049783410355,0.0602168921,0.069455849736,0.079254147027,0.090381969098,0.103833307577,0.123283361139,0.152291703854,0.236139533262,0.964362461538,50.77230453,2854191,4542.26866282892,3588.76636651891,FALSE,"micro","survey",7.47817452748,0.162653803846,2.551434413229,NA
"Europe & Central Asia","ECA","Albania","ALB",2020,"national","HBS","national",2020,"consumption",3,"2018 - 2020",3,0.003409224478,3.52809834e-4,5.0713399e-5,3.81898606e-4,14.847157669537,12.838601251258,0.142736286069,0.294196298171,0.256354313403,0.034180198398,0.050261743249,0.060896200226,0.071092496205,0.08109745104,0.092200084527,0.105630868773,0.124418394428,0.152666423481,0.227556139673,0.979993712248,50.77230453,2837849,4417.04105105395,3407.20633270386,FALSE,"micro","survey",7.719300625629,0.164397297904,2.512495131905,NA
"Other High Income Countries","OHI","United Arab Emirates","ARE",2013,"national","HIES","national",2013.42,"income",0,"2013 - 2018",3,0,0,0,0,74.662923281709,67.132309297749,0.192562087724,0.325104208858,0.323312353678,0.023497326715,0.038642840655,0.053066228261,0.06738315328,0.082186395891,0.098176619988,0.11635509094,0.138427579795,0.167911609882,0.214353154593,0.922829019416,2.727601767,7846922.780000027,43269.8404646118,17532.9609229574,FALSE,"group","survey",34.866154648874,0.20541,0.574808842774,NA
"Other High Income Countries","OHI","United Arab Emirates","ARE",2018,"national","HIES","national",2018,"income",0,"2013 - 2018",3,0,0,0,0,81.180980223599,76.518792113595,0.135325418247,0.263990043944,0.206274012072,0.028349685726,0.053640054156,0.068373005876,0.079582257661,0.089456065811,0.099174768633,0.109823265722,0.123123811597,0.143671643942,0.204805440877,1.039474411567,2.727601767,9346701,42679.751908331,17469.8341164974,FALSE,"group","survey",39.559396056797,0.12205,0.485331062678,NA
"Latin America & Caribbean","LAC","Argentina","ARG",1980,"urban","EPH","urban",1980,"income",0,"1980 - 1991",3,0,0,0,0,35.479446616861,27.129506535232,0.287917587051,0.408308603303,0.372918597218,0.020098563654,0.032864354828,0.044929877051,0.056978585226,0.069689033571,0.083945640613,0.10122462704,0.124679981781,0.163835630394,0.301753705842,0.012632220455,42.98624039,23217972,10275.7987023886,NA,FALSE,"group","survey",14.864753267616,0.22458,1.394109200999,NA
"Latin America & Caribbean","LAC","Argentina","ARG",1986,"urban","EPH","urban",1986,"income",0,"1980 - 1991",3,0.012647202596,0.010216785996,0.009136511602,0.026426095534,38.426751195005,27.716040651853,0.346515881586,0.427975056465,0.384633955363,0.017775245166,0.033569337319,0.043552513928,0.055175765396,0.066639816972,0.0798478296,0.097334433922,0.120926932774,0.163270049848,0.321908075075,0.003237793432,42.98624039,26327296,9378.46866394349,NA,FALSE,"micro","survey",15.158020325927,0.215938857374,2.39731941868,NA
"Latin America & Caribbean","LAC","Argentina","ARG",1987,"urban","EPH","urban",1987,"income",0,"1980 - 1991",3,0.014871475356,0.009062589897,0.007233129471,0.021155626769,35.124087320527,24.429858974758,0.380762301965,0.452672895742,0.41031843869,0.015683744926,0.030154684975,0.041190907448,0.051914356101,0.06345038962,0.077232987499,0.095154653674,0.119496158631,0.163303275445,0.342418841682,0.007490139479,42.98624039,26861787,9484.45876638052,NA,FALSE,"micro","survey",13.514929487379,0.228090952217,2.362485903597,NA
"Latin America & Caribbean","LAC","Argentina","ARG",1991,"urban","EPH","urban",1991,"income",0,"1980 - 1991",3,0.012815983745,0.007090072506,0.005143761938,0.014929834181,24.924353573377,16.514070018993,0.388671225658,0.467542730349,0.405788983592,0.017507449463,0.03055301594,0.040586253526,0.049992469453,0.060608696314,0.07238894704,0.088960182082,0.114114858166,0.159224444297,0.366063683719,75.689004088849,42.98624039,29019351,8729.82318518892,NA,FALSE,"micro","survey",9.557035009497,0.224134033357,2.672737908523,NA
"Latin America & Caribbean","LAC","Argentina","ARG",1992,"urban","EPH","urban",1992,"income",1,"1992 - 1997",3,0.024939560041,0.01254852899,0.009201010632,0.026897147148,25.136711188063,17.27111197383,0.380590133865,0.454548422205,0.42753304894,0.016106317184,0.030003139753,0.04070203877,0.051215941093,0.062101474557,0.076568848325,0.09413032129,0.120722265466,0.165611009654,0.342838643907,0.008930437792,42.98624039,29495987,9293.18692251748,NA,FALSE,"micro","survey",9.935555986915,0.241368140031,3.056260312847,NA
"Latin America & Caribbean","LAC","Argentina","ARG",1993,"urban","EPH","urban",1993,"income",1,"1992 - 1997",3,0.029125019515,0.013827034111,0.009525769198,0.028293982372,25.189574506685,17.652037169747,0.377574842017,0.448430965506,0.421860324952,0.014935487413,0.029657409574,0.040989268328,0.052187865887,0.064167877386,0.078969886139,0.096698282733,0.123451698537,0.167092132279,0.331850091724,0.009722700908,42.98624039,29969692,9920.67358582437,6116.87888674423,FALSE,"micro","survey",10.126018584874,0.242962649882,3.084788729257,NA
"Latin America & Caribbean","LAC","Argentina","ARG",1994,"urban","EPH","urban",1994,"income",1,"1992 - 1997",3,0.027062604958,0.014938598604,0.011411245885,0.033439855865,24.88627255791,17.068841838524,0.396114142765,0.458980401029,0.427191865662,0.015096901864,0.028806027721,0.039567104709,0.050678223284,0.063134824081,0.077171894131,0.094989224056,0.121058331831,0.165160664695,0.344336803628,0.01008178386,42.98624039,30446027,10359.8927204871,6401.70726807443,FALSE,"micro","survey",9.834420919262,0.247007816923,3.387769846578,NA
"Latin America & Caribbean","LAC","Argentina","ARG",1995,"urban","EPH","urban",1995,"income",1,"1992 - 1997",3,0.051193652596,0.025445102714,0.017777484213,0.052064097608,23.641156783667,15.778318430324,0.461284098406,0.488780965104,0.44763199304,0.0115024114,0.026301477462,0.03685284973,0.047332987641,0.059122060583,0.073580127938,0.090705079171,0.116850645112,0.168141262093,0.36961109887,0.01030047225,42.98624039,30919132,9934.10776139515,6041.77397967512,FALSE,"micro","survey",9.189159215162,0.267953652601,4.16407633979,NA
"Latin America & Caribbean","LAC","Argentina","ARG",1996,"urban","EPH","urban",1996,"income",1,"1992 - 1997",3,0.054114296543,0.030181030243,0.022622244237,0.065818253929,23.160503034754,15.13741823948,0.485672189986,0.49490517276,0.471092477943,0.010571454196,0.024805129779,0.03555060459,0.046428516032,0.058318604831,0.073007987693,0.091961918021,0.11978085037,0.170956958662,0.368617975826,0.010321554724,42.98624039,31382118,10352.1400002191,6296.48453158619,FALSE,"micro","survey",8.86870911974,0.274472873017,4.81616640986,NA
"Latin America & Caribbean","LAC","Argentina","ARG",1997,"urban","EPH","urban",1997,"income",1,"1992 - 1997",3,0.052120192905,0.025270389936,0.017985408662,0.052336092618,24.26698022729,16.209293789128,0.469888209265,0.490852412111,0.473790993286,0.010994912248,0.024661893533,0.035171906912,0.046867869082,0.059359860436,0.073082134813,0.092749025466,0.120743063895,0.172765821159,0.363603512458,0.010380481663,42.98624039,31836802,11056.6881331002,6778.85126022464,FALSE,"micro","survey",9.404646894564,0.282428324223,4.184862295586,NA
"Latin America & Caribbean","LAC","Argentina","ARG",1998,"urban","EPH","urban",1998,"income",2,"1998 - 2002",3,0.056602220288,0.025630330602,0.016848692895,0.04925379984,23.56365321875,14.829559187363,0.493545998631,0.507127070218,0.495056799413,0.010789993397,0.023426550117,0.033656995867,0.044342998367,0.056366621478,0.070634124737,0.090512523711,0.11957685191,0.170239613985,0.380453726431,0.01049530564,42.98624039,32284187,11348.2022124673,6932.44804328059,FALSE,"micro","survey",8.714779593682,0.283324376436,4.110240500916,NA
"Latin America & Caribbean","LAC","Argentina","ARG",1999,"urban","EPH","urban",1999,"income",2,"1998 - 2002",3,0.059064208908,0.027904827219,0.019306616566,0.056332494056,22.4618141485,14.727661562576,0.481002854091,0.497656214795,0.485454552368,0.010884709051,0.024181726395,0.034633072925,0.045214038002,0.057957967214,0.072896078722,0.091842407633,0.120954722486,0.171037644525,0.370397633045,0.010282301003,42.98624039,32729606,10838.3199346387,6716.03909226092,FALSE,"micro","survey",8.663830781288,0.288543355111,4.45900154254,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2000,"urban","EPH","urban",2000,"income",2,"1998 - 2002",3,0.073457251251,0.032961761202,0.022096094459,0.06402215836,21.970245449563,14.007322202714,0.511151010333,0.510379630116,0.509462009629,0.009657948175,0.022372580002,0.0324878856,0.043271029929,0.055972728458,0.0717454581,0.091097455225,0.122054836852,0.174440382954,0.376899694704,0.010210462309,42.98624039,33173290,10631.6503639029,6596.5639458779,FALSE,"micro","survey",8.303661101357,0.309325761066,4.75033201667,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2001,"urban","EPH","urban",2001,"income",2,"1998 - 2002",3,0.10725481071,0.054124359235,0.03694845276,0.106603520406,20.234463726807,12.500795096555,0.583186207141,0.532930387521,0.539204145097,0.006856287929,0.019289760274,0.030165941558,0.0407274698,0.053432560655,0.069154936399,0.089951408309,0.120602802496,0.175205516581,0.394613315999,0.010094974498,42.98624039,33609880,10051.9448463043,6149.93705312323,FALSE,"micro","survey",7.550397548278,0.314593849177,6.386010902396,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2002,"urban","EPH","urban",2002,"income",2,"1998 - 2002",3,0.170580395058,0.069371967885,0.038872330571,0.113384756591,14.21221215811,8.575318381446,0.557328131357,0.537595534479,0.535251268438,0.00895545822,0.018848180003,0.028988163709,0.040440661135,0.05327596554,0.068435756003,0.08683024336,0.116631976701,0.172622885229,0.404970710099,0.013980291109,42.98624039,34040070,8861.56199282278,5211.13553090667,FALSE,"micro","survey",5.587659190723,0.343366649686,6.68396014153,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2003,"urban","EPHC-S2","urban",2003,"income",3,"2003 - 2023",3,0.08187360299,0.029953144065,0.016047676444,0.048116828295,20.09143048403,12.644421111012,0.493736449682,0.509944563324,0.513536819485,0.010675478237,0.022175544534,0.032116821955,0.043586499885,0.055681204054,0.071183182075,0.092434307268,0.1225399994,0.172135416278,0.377471546314,0.014530157693,42.98624039,34461202,9545.53194119994,5578.89503805421,FALSE,"micro","survey",7.622210555506,0.303750919278,4.178647783673,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2004,"urban","EPHC-S2","urban",2004,"income",3,"2003 - 2023",3,0.060202084392,0.02064310145,0.010545164479,0.032054122398,21.657000030013,14.657603041807,0.441200449395,0.484835313699,0.477846760049,0.011980749157,0.02380789943,0.034664446142,0.046334332018,0.060004047141,0.075639138553,0.095640841874,0.12545925015,0.173478539939,0.352990755597,0.015338319197,42.98624039,34879982,10302.4465316428,6047.23318871609,FALSE,"micro","survey",8.628801520904,0.297597259525,3.467751681257,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2005,"urban","EPHC-S2","urban",2005,"income",3,"2003 - 2023",3,0.044246016132,0.014754505413,0.007455481567,0.023000727493,23.822049824862,16.26177368008,0.426015014675,0.478102856679,0.465010169833,0.012544285569,0.024917854751,0.035695411342,0.047581461945,0.06086113995,0.076405858998,0.096366867947,0.124527186634,0.171466476144,0.34963345672,0.016989969541,42.98624039,35307267,11099.7509190602,6427.89528361693,FALSE,"micro","survey",9.43088684004,0.284071296436,3.037686157533,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2006,"urban","EPHC-S2","urban",2006,"income",3,"2003 - 2023",3,0.03464124676,0.012293834374,0.006554029471,0.019475240251,26.409047556263,18.57827269354,0.404999768305,0.464444955968,0.448932689661,0.012867053144,0.026185523762,0.037457343888,0.049415219886,0.062910185778,0.078956353488,0.099322850278,0.125642470179,0.169270481046,0.33797251855,0.018748284515,42.98624039,35739148,11870.2791559298,7059.1901423301,FALSE,"micro","survey",10.58913634677,0.273078919007,2.675063769198,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2007,"urban","EPHC-S2","urban",2007,"income",3,"2003 - 2023",3,0.027588847314,0.010012636597,0.005504431944,0.016645134843,27.240919456524,19.211333103812,0.397932788913,0.462825850232,0.44621420829,0.013920508054,0.026676933082,0.037135068691,0.049283823939,0.062915828443,0.078841057125,0.099171354201,0.125222312624,0.169467017239,0.337366096602,0.022953762149,42.98624039,36161548,12811.9021206578,7642.31712689844,FALSE,"micro","survey",10.905666551906,0.278454583083,2.563577645276,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2008,"urban","EPHC-S2","urban",2008,"income",3,"2003 - 2023",3,0.026231124472,0.009389381225,0.005101959531,0.0153331789,27.881386718032,20.088895693311,0.377243705986,0.449867631554,0.43223329784,0.014039694463,0.027722951564,0.039417247649,0.051436465413,0.064606706117,0.080358234265,0.099960972922,0.127461091448,0.170333108294,0.324663527864,0.028807117029,42.98624039,36595981,13197.3570267029,8113.37906478233,FALSE,"micro","survey",11.344447846656,0.262433189265,2.42259070837,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2009,"urban","EPHC-S2","urban",2009,"income",3,"2003 - 2023",3,0.024477218058,0.008443913649,0.004413092457,0.013488475922,28.855805974706,21.472273825443,0.3575845316,0.437589391039,0.41645106211,0.014450953534,0.02851845882,0.040701605219,0.053151851923,0.066960900451,0.082606065346,0.101656860377,0.128110053608,0.170666455791,0.313176794932,0.032831074295,42.98624039,37051655,12285.3784651865,7594.53415710634,FALSE,"micro","survey",12.036136912722,0.259108338091,2.266943377818,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2010,"urban","EPHC-S2","urban",2010,"income",3,"2003 - 2023",3,0.01534440282,0.004780508872,0.002526988416,0.007936339722,29.738611527974,22.070739172165,0.347102560036,0.436765554228,0.409208780004,0.015853424115,0.029582981653,0.040885066325,0.052955864083,0.066422958261,0.082150040099,0.100511010275,0.125224050867,0.168796743913,0.317617860409,0.040900782851,42.98624039,37510366,13387.155374845801,8355.49290092823,FALSE,"micro","survey",12.335369586082,0.256391581569,2.061167197077,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2011,"urban","EPHC-S2","urban",2011,"income",3,"2003 - 2023",3,0.012077630558,0.004347982133,0.002414142067,0.007289732952,31.632317994989,23.529957881598,0.330107249569,0.42737920566,0.405165365017,0.017040349927,0.03064398708,0.041962816253,0.054124688649,0.067217173278,0.082868463731,0.101077980492,0.126373055201,0.168624826203,0.310066659185,0.049765855381,42.98624039,37970728,14040.6189124444,9041.51261019774,FALSE,"micro","survey",13.064978940799,0.244317665492,1.878112493759,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2012,"urban","EPHC-S2","urban",2012,"income",3,"2003 - 2023",3,0.01269583643,0.004217189015,0.002470267922,0.007270160652,31.348795342755,23.872110325321,0.312453141159,0.414373630402,0.39544096073,0.017337557583,0.032209902249,0.043596663428,0.055575213399,0.068838283791,0.084848417536,0.103550914075,0.128141661373,0.168309310568,0.297592075998,0.062377050548,42.98624039,38418182,13754.4254235596,9048.43219865067,FALSE,"micro","survey",13.236055162661,0.237101638653,1.855473125573,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2013,"urban","EPHC-S2","urban",2013,"income",3,"2003 - 2023",3,0.010892079201,0.004069177611,0.002412246166,0.0073066193,31.374293028925,24.129427091898,0.307242058861,0.410864592041,0.390507827022,0.017712206278,0.032231170522,0.04373391814,0.056054581329,0.069787007045,0.085556554913,0.104133625187,0.128464373981,0.167677029962,0.294649532643,0.07902740762,42.98624039,38856064,13946.0950832252,9285.04973669387,FALSE,"micro","survey",13.364713545949,0.241273942895,1.8590154299,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2014,"urban","EPHC-S2","urban",2014,"income",3,"2003 - 2023",3,0.010590506102,0.003798144708,0.002280898252,0.006797047069,29.261862045081,21.966805127397,0.313846608719,0.418224839868,0.40279387035,0.018167654807,0.032001663682,0.042966945796,0.054200285801,0.06796279352,0.083480063392,0.10268866594,0.128308280366,0.169482403814,0.300741242883,0.110914429041,42.98624039,39314105,13456.1319159151,8789.23429905508,FALSE,"micro","survey",12.283402563698,0.239548230652,1.958569211219,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2016,"urban","EPHC-S2","urban",2016,"income",3,"2003 - 2023",3,0.012690019814,0.004377913677,0.002479978384,0.007498031656,30.362976939534,22.814355037915,0.32386809594,0.423450069977,0.398315258507,0.017404024098,0.031273698828,0.042649890606,0.054474059989,0.067715257504,0.083041984074,0.101214289127,0.127032673065,0.168162674137,0.307031448573,0.196619395325,42.98624039,40224540,13265.8860639123,8859.07204717978,FALSE,"micro","survey",12.707177518958,0.24330086366,1.935746481246,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2017,"urban","EPHC-S2","urban",2017,"income",3,"2003 - 2023",3,0.011142496046,0.003607874541,0.002046252566,0.006344551498,31.788854206097,24.032762068077002,0.310648285127,0.4143479755,0.392098636499,0.017549101778,0.032566020554,0.04395954219,0.055716826091,0.068951710128,0.084142369292,0.102492538068,0.127281642607,0.167812806466,0.299527442827,0.241862659504,42.98624039,40634617,13520.1129846159,9146.51175823056,FALSE,"micro","survey",13.316381034039,0.231759381464,1.821132650837,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2018,"urban","EPHC-S2","urban",2018,"income",3,"2003 - 2023",3,0.016383037988,0.005910400026,0.003154118069,0.009507921508,28.649738426926,21.788387758516,0.31706668745,0.417189679234,0.392384062294,0.017158391556,0.031782051749,0.043693612033,0.055548829504,0.068642434191,0.084405847024,0.102365223481,0.127631660323,0.16728906461,0.301482885529,0.342360493082,42.98624039,41024440,13058.3285449954,8867.82553663996,FALSE,"micro","survey",12.194193879258,0.239756211959,2.045903798547,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2019,"urban","EPHC-S2","urban",2019,"income",3,"2003 - 2023",3,0.016846493527,0.006050551063,0.003356680188,0.009952556622,27.900270272614,20.671301773693,0.341771882352,0.433141336452,0.410733858245,0.016201292664,0.029993520603,0.041477160861,0.053145770045,0.066536443288,0.082255210875,0.10086903535,0.126989041364,0.16908521533,0.313447309621,0.524079353934,42.98624039,41371540,12706.3978108968,8265.53268626385,FALSE,"micro","survey",11.635650886847,0.251253658407,2.181640760611,NA
"Latin America & Caribbean","LAC","Argentina","ARG",2020,"urban","EPHC-S2","urban",2020,"income",3,"2003 - 2023",3,0.021969552158,0.006510331793,0.003279441552,0.010613058915,24.338792585339,18.155481460359,0.33003634697,0.427436845715,0.416146115739,0.017139232921,0.030252480415,0.041501993185,0.052909598704,0.066882020412,0.082770976502,0.103158363796,0.128358608365,0.170736505225,0.306290220475,0.723142379878,42.98624039,41626771,11393.0505957877,7224.4052811056,FALSE,"micro","survey",10.37774073018,0.261417067414,2.434027964721,NA
